solv_ratio_1,solv_ratio_2,solv_ratio_3,solv_ratio_4,mol_wt_solv_1,mol_wt_solv_2,mol_wt_solv_3,mol_wt_solv_4,mol_wt_salt,conc_salt,temperature
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,151.9801855,1,-27.96379728
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,151.9801855,1,25.18558489
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,151.9801855,1,30.14114442
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,151.9801855,1,45.22620809
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,151.9801855,1,60.26178874
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,-28.00470324
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,25.17964693
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,30.13487658
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,45.15891119
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,60.18195613
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,-28.00668256
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,25.17964693
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,30.13520646
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,45.15924107
0.333333333,0.333333333,0.333333333,0,90.03169405,106.0066222,267.9945969,0,151.9801855,1,60.18195613
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,-27.96214785
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,25.15358587
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,30.1117845
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,45.1335099
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,60.15589508
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,-27.96115819
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,25.10014421
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,30.11013507
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,45.13449956
0.333333333,0.333333333,0.333333333,0,90.03169405,123.9972004,267.9945969,0,151.9801855,1,60.15589508
1,0,0,0,104.0473441,0,0,0,151.9801855,1,70.30144603
1,0,0,0,104.0473441,0,0,0,151.9801855,1,60.31759639
1,0,0,0,104.0473441,0,0,0,151.9801855,1,50.17797001
1,0,0,0,104.0473441,0,0,0,151.9801855,1,40.07196858
1,0,0,0,104.0473441,0,0,0,151.9801855,1,30.04902846
1,0,0,0,102.0316941,0,0,0,391.2367997,0.3,25
0.5,0.5,0,0,102.0316941,90.06807956,0,0,391.2367997,0.3,25
0.5,0.5,0,0,102.0316941,41.0265491,0,0,391.2367997,0.3,25
1,0,0,0,172.1099444,0,0,0,155.9680291,0.3,5
1,0,0,0,172.1099444,0,0,0,155.9680291,0.3,15
1,0,0,0,172.1099444,0,0,0,155.9680291,0.3,25
1,0,0,0,172.1099444,0,0,0,155.9680291,0.3,35
1,0,0,0,172.1099444,0,0,0,155.9680291,0.3,45
1,0,0,0,172.1099444,0,0,0,155.9680291,0.3,55
1,0,0,0,172.1099444,0,0,0,155.9680291,0.3,65
1,0,0,0,172.1099444,0,0,0,155.9680291,0.3,75
1,0,0,0,172.1099444,0,0,0,155.9680291,0.3,85
1,0,0,0,172.1099444,0,0,0,391.2367997,0.3,5
1,0,0,0,172.1099444,0,0,0,391.2367997,0.3,15
1,0,0,0,172.1099444,0,0,0,391.2367997,0.3,25
1,0,0,0,172.1099444,0,0,0,391.2367997,0.3,35
1,0,0,0,172.1099444,0,0,0,391.2367997,0.3,45
1,0,0,0,172.1099444,0,0,0,391.2367997,0.3,55
1,0,0,0,172.1099444,0,0,0,391.2367997,0.3,65
1,0,0,0,172.1099444,0,0,0,391.2367997,0.3,75
1,0,0,0,172.1099444,0,0,0,391.2367997,0.3,85
1,0,0,0,200.1412445,0,0,0,155.9680291,0.3,5
1,0,0,0,200.1412445,0,0,0,155.9680291,0.3,15
1,0,0,0,200.1412445,0,0,0,155.9680291,0.3,25
1,0,0,0,200.1412445,0,0,0,155.9680291,0.3,35
1,0,0,0,200.1412445,0,0,0,155.9680291,0.3,45
1,0,0,0,200.1412445,0,0,0,155.9680291,0.3,55
1,0,0,0,200.1412445,0,0,0,155.9680291,0.3,65
1,0,0,0,200.1412445,0,0,0,155.9680291,0.3,75
1,0,0,0,200.1412445,0,0,0,155.9680291,0.3,85
1,0,0,0,200.1412445,0,0,0,391.2367997,0.3,5
1,0,0,0,200.1412445,0,0,0,391.2367997,0.3,15
1,0,0,0,200.1412445,0,0,0,391.2367997,0.3,25
1,0,0,0,200.1412445,0,0,0,391.2367997,0.3,35
1,0,0,0,200.1412445,0,0,0,391.2367997,0.3,45
1,0,0,0,200.1412445,0,0,0,391.2367997,0.3,55
1,0,0,0,200.1412445,0,0,0,391.2367997,0.3,65
1,0,0,0,200.1412445,0,0,0,391.2367997,0.3,75
1,0,0,0,200.1412445,0,0,0,391.2367997,0.3,85
1,0,0,0,214.1568946,0,0,0,155.9680291,0.3,5
1,0,0,0,214.1568946,0,0,0,155.9680291,0.3,15
1,0,0,0,214.1568946,0,0,0,155.9680291,0.3,25
1,0,0,0,214.1568946,0,0,0,155.9680291,0.3,35
1,0,0,0,214.1568946,0,0,0,155.9680291,0.3,45
1,0,0,0,214.1568946,0,0,0,155.9680291,0.3,55
1,0,0,0,214.1568946,0,0,0,155.9680291,0.3,65
1,0,0,0,214.1568946,0,0,0,155.9680291,0.3,75
1,0,0,0,214.1568946,0,0,0,155.9680291,0.3,85
1,0,0,0,214.1568946,0,0,0,391.2367997,0.3,5
1,0,0,0,214.1568946,0,0,0,391.2367997,0.3,15
1,0,0,0,214.1568946,0,0,0,391.2367997,0.3,25
1,0,0,0,214.1568946,0,0,0,391.2367997,0.3,35
1,0,0,0,214.1568946,0,0,0,391.2367997,0.3,45
1,0,0,0,214.1568946,0,0,0,391.2367997,0.3,55
1,0,0,0,214.1568946,0,0,0,391.2367997,0.3,65
1,0,0,0,214.1568946,0,0,0,391.2367997,0.3,75
1,0,0,0,214.1568946,0,0,0,391.2367997,0.3,85
1,0,0,0,228.1725446,0,0,0,155.9680291,0.3,5
1,0,0,0,228.1725446,0,0,0,155.9680291,0.3,15
1,0,0,0,228.1725446,0,0,0,155.9680291,0.3,25
1,0,0,0,228.1725446,0,0,0,155.9680291,0.3,35
1,0,0,0,228.1725446,0,0,0,155.9680291,0.3,45
1,0,0,0,228.1725446,0,0,0,155.9680291,0.3,55
1,0,0,0,228.1725446,0,0,0,155.9680291,0.3,65
1,0,0,0,228.1725446,0,0,0,155.9680291,0.3,75
1,0,0,0,228.1725446,0,0,0,155.9680291,0.3,85
1,0,0,0,228.1725446,0,0,0,391.2367997,0.3,5
1,0,0,0,228.1725446,0,0,0,391.2367997,0.3,15
1,0,0,0,228.1725446,0,0,0,391.2367997,0.3,25
1,0,0,0,228.1725446,0,0,0,391.2367997,0.3,35
1,0,0,0,228.1725446,0,0,0,391.2367997,0.3,45
1,0,0,0,228.1725446,0,0,0,391.2367997,0.3,55
1,0,0,0,228.1725446,0,0,0,391.2367997,0.3,65
1,0,0,0,228.1725446,0,0,0,391.2367997,0.3,75
1,0,0,0,228.1725446,0,0,0,391.2367997,0.3,85
1,0,0,0,102.0316941,0,0,0,193.9846269,1.5,25
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-40
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-30
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-20
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-10
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,0
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-40
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-30
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-20
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-10
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,0
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-40
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-30
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-20
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-10
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,0
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-40
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-30
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-20
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-10
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,0
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,-40
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,-30
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,-20
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,-10
0.333333333,0.333333333,0.333333333,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,0
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-40
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-30
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-20
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-10
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,0
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-40
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-30
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-20
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-10
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,0
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-40
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-30
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-20
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-10
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,0
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-40
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-30
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-20
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-10
0.25,0.5,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,0
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-40
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-30
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-20
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-10
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,0
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-40
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-30
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-20
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-10
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,0
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-40
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-30
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-20
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-10
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,0
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-40
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-30
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-20
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-10
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,0
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,-40
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,-30
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,-20
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,-10
0.5,0.25,0.25,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.8,0
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-40
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-30
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-20
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,-10
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.4,0
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-40
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-30
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-20
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,-10
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.5,0
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-40
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-30
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-20
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,-10
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.6,0
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-40
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-30
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-20
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,-10
0.25,0.25,0.5,0,102.0316941,104.0473441,90.03169405,0,193.9846269,0.7,0
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-40
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-30
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-20
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-10
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,0
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-40
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-30
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-20
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-10
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,0
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-40
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-30
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-20
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-10
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,0
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-40
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-30
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-20
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-10
0.333333333,0.333333333,0.333333333,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,0
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-40
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-30
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-20
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-10
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,0
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-40
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-30
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-20
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-10
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,0
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-40
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-30
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-20
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-10
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,0
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-40
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-30
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-20
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-10
0.25,0.5,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,0
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-40
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-30
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-20
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-10
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,0
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-40
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-30
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-20
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-10
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,0
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-40
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-30
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-20
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-10
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,0
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-40
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-30
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-20
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-10
0.5,0.25,0.25,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,0
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-40
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-30
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-20
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,-10
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.4,0
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-40
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-30
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-20
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,-10
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.5,0
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-40
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-30
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-20
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,-10
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.6,0
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-40
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-30
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-20
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,-10
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.7,0
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.8,-40
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.8,-30
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.8,-20
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.8,-10
0.25,0.25,0.5,0,88.01604399,104.0473441,90.03169405,0,193.9846269,0.8,0
0.3,0.7,0,0,88.01604399,90.03169405,0,0,151.9801855,0.5,0
0.3,0.6,0.1,0,88.01604399,90.03169405,74.03677943,0,151.9801855,0.5,0
0.3,0.5,0.2,0,88.01604399,90.03169405,74.03677943,0,151.9801855,0.5,0
0.3,0.4,0.3,0,88.01604399,90.03169405,74.03677943,0,151.9801855,0.5,0
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,0.5,0
0.3,0.6,0.1,0,88.01604399,104.0473441,74.03677943,0,151.9801855,0.5,0
0.3,0.5,0.2,0,88.01604399,104.0473441,74.03677943,0,151.9801855,0.5,0
0.3,0.4,0.3,0,88.01604399,104.0473441,74.03677943,0,151.9801855,0.5,0
0.3,0.7,0,0,88.01604399,90.03169405,0,0,151.9801855,1,0
0.3,0.6,0.1,0,88.01604399,90.03169405,74.03677943,0,151.9801855,1,0
0.3,0.5,0.2,0,88.01604399,90.03169405,74.03677943,0,151.9801855,1,0
0.3,0.4,0.3,0,88.01604399,90.03169405,74.03677943,0,151.9801855,1,0
0.3,0.7,0,0,88.01604399,104.0473441,0,0,151.9801855,1,0
0.3,0.6,0.1,0,88.01604399,104.0473441,74.03677943,0,151.9801855,1,0
0.3,0.5,0.2,0,88.01604399,104.0473441,74.03677943,0,151.9801855,1,0
0.3,0.4,0.3,0,88.01604399,104.0473441,74.03677943,0,151.9801855,1,0
0.3,0.7,0,0,88.01604399,90.03169405,0,0,151.9801855,1.5,0
0.3,0.6,0.1,0,88.01604399,90.03169405,74.03677943,0,151.9801855,1.5,0
0.3,0.5,0.2,0,88.01604399,90.03169405,74.03677943,0,151.9801855,1.5,0
0.3,0.4,0.3,0,88.01604399,90.03169405,74.03677943,0,151.9801855,1.5,0
